species,nsites,model_type,Model,effect,term,estimate,std.error,statistic,p_value,nobs,sigma,logLik,AIC,BIC,REMLcrit,df.residual,r2.R2m,r2.R2c,null.deviance,df.null,deviance,r2
Coenonympha dorus,1,no mixed,Dec_pre,NA,(Intercept),204.14285714285708,3.74881379558873,54.45532060916821,3.949429682228831e-8,7,NA,-24.815678707313257,55.631357414626514,55.46908786179245,NA,5,NA,NA,510.85714285714283,6,491.8761705898735,0.03715514705561673
Coenonympha dorus,1,no mixed,Dec_pre,NA,scale(x),1.778621763579412,4.049181689304122,0.43925461983531777,0.6788112354635961,7,NA,-24.815678707313257,55.631357414626514,55.46908786179245,NA,5,NA,NA,510.85714285714283,6,491.8761705898735,0.03715514705561673
Coenonympha dorus,1,no mixed,JulAug,NA,(Intercept),204.14285714285708,3.7616463232166746,54.26955104282361,4.017390931772883e-8,7,NA,-24.83959942039572,55.67919884079144,55.51692928795738,NA,5,NA,NA,510.85714285714283,6,495.2494071339336,0.030552055386596
Coenonympha dorus,1,no mixed,JulAug,NA,scale(x),-1.6128512910995552,4.063042403314432,-0.3969565490588702,0.7077768824020707,7,NA,-24.83959942039572,55.67919884079144,55.51692928795738,NA,5,NA,NA,510.85714285714283,6,495.2494071339336,0.030552055386596
Coenonympha dorus,1,no mixed,JunJulAug,NA,(Intercept),204.14285714285708,3.7744062213657954,54.086085378745096,4.085890964806993e-8,7,NA,-24.86330397178278,55.72660794356556,55.5643383907315,NA,5,NA,NA,510.85714285714283,6,498.6149813359689,0.023963962709233178
Coenonympha dorus,1,no mixed,JunJulAug,NA,scale(x),-1.4284117941017251,4.076824668521524,-0.3503736143305236,0.7403358320590188,7,NA,-24.86330397178278,55.72660794356556,55.5643383907315,NA,5,NA,NA,510.85714285714283,6,498.6149813359689,0.023963962709233178
Coenonympha dorus,1,no mixed,FebMar,NA,(Intercept),204.14285714285708,3.796086610909411,53.77718636771344,4.204417583051506e-8,7,NA,-24.90339730389644,55.80679460779288,55.64452505495882,NA,5,NA,NA,510.85714285714283,6,504.3595745133996,0.012718953693010349
Coenonympha dorus,1,no mixed,FebMar,NA,scale(x),-1.040638293207771,4.100242165666965,-0.25379922725576276,0.8097567948717688,7,NA,-24.90339730389644,55.80679460779288,55.64452505495882,NA,5,NA,NA,510.85714285714283,6,504.3595745133996,0.012718953693010349
Coenonympha dorus,1,no mixed,Feb,NA,(Intercept),204.14285714285708,3.8004737969658438,53.715107128442014,4.2287331294000394e-8,7,NA,-24.911482622556576,55.82296524511315,55.66069569227909,NA,5,NA,NA,510.85714285714283,6,505.52603784983927,0.01043560823577383
Coenonympha dorus,1,no mixed,Feb,NA,scale(x),-0.9426120629491549,4.104980868204866,-0.22962642049081344,0.8274800543164491,7,NA,-24.911482622556576,55.82296524511315,55.66069569227909,NA,5,NA,NA,510.85714285714283,6,505.52603784983927,0.01043560823577383
Coenonympha dorus,1,no mixed,Dec_preJan,NA,(Intercept),204.14285714285708,3.8010887216947555,53.706417316099326,4.232150249115151e-8,7,NA,-24.912615145798004,55.82523029159601,55.662960738761946,NA,5,NA,NA,510.85714285714283,6,505.6896414568276,0.010115355090103195
Coenonympha dorus,1,no mixed,Dec_preJan,NA,scale(x),0.9280356854054322,4.105645062824385,0.22603894667090663,0.8301206148182929,7,NA,-24.912615145798004,55.82523029159601,55.662960738761946,NA,5,NA,NA,510.85714285714283,6,505.6896414568276,0.010115355090103195
Coenonympha dorus,1,no mixed,Jul,NA,(Intercept),204.14285714285708,3.8022479561393943,53.69004323172368,4.238598083506511e-8,7,NA,-24.91474964056502,55.82949928113004,55.66722972829598,NA,5,NA,NA,510.85714285714283,6,505.99813319881713,0.00951148423050363
Coenonympha dorus,1,no mixed,Jul,NA,scale(x),0.899908297024935,4.106897179131779,0.21912121433124865,0.8352195645856295,7,NA,-24.91474964056502,55.82949928113004,55.66722972829598,NA,5,NA,NA,510.85714285714283,6,505.99813319881713,0.00951148423050363
Coenonympha dorus,1,no mixed,JanFebMar,NA,(Intercept),204.14285714285708,3.8067742587905755,53.62620509252732,4.263849260132909e-8,7,NA,-24.92307768098875,55.8461553619775,55.68388580914344,NA,5,NA,NA,510.85714285714283,6,507.2035590086689,0.007151869949473921
Coenonympha dorus,1,no mixed,JanFebMar,NA,scale(x),-0.7803400806138014,4.111786144765917,-0.1897812904513851,0.8569445062029666,7,NA,-24.92307768098875,55.8461553619775,55.68388580914344,NA,5,NA,NA,510.85714285714283,6,507.2035590086689,0.007151869949473921
Coenonympha dorus,1,no mixed,Mar,NA,(Intercept),204.14285714285708,3.8092511021145223,53.5913363730569,4.2777177862994436e-8,7,NA,-24.927630686804058,55.855261373608116,55.692991820774054,NA,5,NA,NA,510.85714285714283,6,507.86378856362467,0.005859474288207656
Coenonympha dorus,1,no mixed,Mar,NA,scale(x),-0.7063231429402155,4.11446144132143,-0.1716684317044827,0.8704298182714144,7,NA,-24.927630686804058,55.855261373608116,55.692991820774054,NA,5,NA,NA,510.85714285714283,6,507.86378856362467,0.005859474288207656
Coenonympha dorus,1,no mixed,JanFeb,NA,(Intercept),204.14285714285708,3.8113574315998413,53.56171936284832,4.2895400438717906e-8,7,NA,-24.931500274569256,55.86300054913851,55.70073099630445,NA,5,NA,NA,510.85714285714283,6,508.42559149939694,0.0047597481835073285
Coenonympha dorus,1,no mixed,JanFeb,NA,scale(x),-0.6365992142818201,4.11673653719139,-0.15463686066151192,0.8831559005419127,7,NA,-24.931500274569256,55.86300054913851,55.70073099630445,NA,5,NA,NA,510.85714285714283,6,508.42559149939694,0.0047597481835073285
Coenonympha dorus,1,no mixed,JunJul,NA,(Intercept),204.14285714285708,3.813214863518023,53.53562923923922,4.299986956867797e-8,7,NA,-24.934910832743856,55.86982166548771,55.70755211265365,NA,5,NA,NA,510.85714285714283,6,508.92126583741725,0.003789468439061028
Coenonympha dorus,1,no mixed,JunJul,NA,scale(x),0.5680195154695116,4.118742792962506,0.13791089757778968,0.8956926725528933,7,NA,-24.934910832743856,55.86982166548771,55.70755211265365,NA,5,NA,NA,510.85714285714283,6,508.92126583741725,0.003789468439061028
Coenonympha dorus,1,no mixed,MarApr,NA,(Intercept),204.14285714285708,3.8152744031718018,53.50672994140194,4.3115943614950094e-8,7,NA,-24.938690553058777,55.877381106117554,55.71511155328349,NA,5,NA,NA,510.85714285714283,6,509.47115700242824,0.0027130595590056927
Coenonympha dorus,1,no mixed,MarApr,NA,scale(x),0.48062214103430795,4.1209673500382085,0.11662847584314197,0.9116942006896035,7,NA,-24.938690553058777,55.877381106117554,55.71511155328349,NA,5,NA,NA,510.85714285714283,6,509.47115700242824,0.0027130595590056927
Coenonympha dorus,1,no mixed,Jun,NA,(Intercept),204.14285714285708,3.820037860547723,53.440008867762046,4.338536776030442e-8,7,NA,-24.947424761904674,55.89484952380935,55.73257997097529,NA,5,NA,NA,510.85714285714283,6,510.744123960631,2.2123385782590876e-4
Coenonympha dorus,1,no mixed,Jun,NA,scale(x),0.13724606643485196,4.126112472051755,0.033262803029362124,0.9747520215920479,7,NA,-24.947424761904674,55.89484952380935,55.73257997097529,NA,5,NA,NA,510.85714285714283,6,510.744123960631,2.2123385782590876e-4
Coenonympha dorus,1,no mixed,Dec_preJanFeb,NA,(Intercept),204.14285714285708,3.820182168536818,53.43799016292634,4.339355085536676e-8,7,NA,-24.947689193012664,55.89537838602533,55.73310883319127,NA,5,NA,NA,510.85714285714283,6,510.7827130282334,1.4569597381652866e-4
Coenonympha dorus,1,no mixed,Dec_preJanFeb,NA,scale(x),0.11137760764594397,4.126268342494759,0.026992332635982805,0.9795100455667956,7,NA,-24.947689193012664,55.89537838602533,55.73310883319127,NA,5,NA,NA,510.85714285714283,6,510.7827130282334,1.4569597381652866e-4
Coenonympha dorus,1,no mixed,FebMarApr,NA,(Intercept),204.14285714285708,3.8203462700064126,53.4356947551025,4.340285785358009e-8,7,NA,-24.94798988171413,55.89597976342826,55.7337102105942,NA,5,NA,NA,510.85714285714283,6,510.82659679631695,5.979374322739872e-5
Coenonympha dorus,1,no mixed,FebMarApr,NA,scale(x),-0.07135131489788095,4.126445592340205,-0.017291228807264105,0.9868730526858872,7,NA,-24.94798988171413,55.89597976342826,55.7337102105942,NA,5,NA,NA,510.85714285714283,6,510.82659679631695,5.979374322739872e-5
Coenonympha dorus,1,no mixed,Jan,NA,(Intercept),204.14285714285708,3.820426119632653,53.43457791103316,4.340738709392084e-8,7,NA,-24.948136188227448,55.896272376454895,55.734002823620834,NA,5,NA,NA,510.85714285714283,6,510.8479507449994,1.7993508111158185e-5
Coenonympha dorus,1,no mixed,Jan,NA,scale(x),0.0391410103407094,4.126531839793958,0.009485207399408738,0.9927988332097795,7,NA,-24.948136188227448,55.896272376454895,55.734002823620834,NA,5,NA,NA,510.85714285714283,6,510.8479507449994,1.7993508111158185e-5
Erebia hispania,1,no mixed,JanFebMar,NA,(Intercept),202.87499999999994,3.1059387097837714,65.31841705727788,8.659398796842344e-10,8,NA,-27.585074076044883,61.170148152089766,61.408472777129276,NA,6,NA,NA,1202.875,7,463.04905290879753,0.6150480699085132
Erebia hispania,1,no mixed,JanFebMar,NA,scale(x),10.280536027514762,3.3203881475227353,3.0961850153527477,0.02121955728058285,8,NA,-27.585074076044883,61.170148152089766,61.408472777129276,NA,6,NA,NA,1202.875,7,463.04905290879753,0.6150480699085132
Erebia hispania,1,no mixed,JanFeb,NA,(Intercept),202.87499999999994,3.485135924991068,58.21150289870542,1.7267682522624317e-9,8,NA,-28.506602513099782,63.013205026199564,63.25152965123907,NA,6,NA,NA,1202.875,7,583.0162759518407,0.5153143294591371
Erebia hispania,1,no mixed,JanFeb,NA,scale(x),9.410167176654964,3.7257670221868757,2.525699304496923,0.044939857796382474,8,NA,-28.506602513099782,63.013205026199564,63.25152965123907,NA,6,NA,NA,1202.875,7,583.0162759518407,0.5153143294591371
Erebia hispania,1,no mixed,Jul,NA,(Intercept),202.87499999999994,3.5804874857812954,56.66127889167325,2.029817177893292e-9,8,NA,-28.72253782539021,63.44507565078042,63.68340027581992,NA,6,NA,NA,1202.875,7,615.3547505201504,0.4884300109985241
Erebia hispania,1,no mixed,Jul,NA,scale(x),9.161411693151175,3.827702128407212,2.393449486353692,0.05377277876779475,8,NA,-28.72253782539021,63.44507565078042,63.68340027581992,NA,6,NA,NA,1202.875,7,615.3547505201504,0.4884300109985241
Erebia hispania,1,no mixed,JulAug,NA,(Intercept),202.87499999999994,3.6376601514890603,55.770740407663965,2.231866642888512e-9,8,NA,-28.849271417983076,63.69854283596615,63.93686746100566,NA,6,NA,NA,1202.875,7,635.1634261311079,0.47196223536850634
Erebia hispania,1,no mixed,JulAug,NA,scale(x),9.005645640921133,3.8888222789692164,2.3157771157668323,0.05979376349877529,8,NA,-28.849271417983076,63.69854283596615,63.93686746100566,NA,6,NA,NA,1202.875,7,635.1634261311079,0.47196223536850634
Erebia hispania,1,no mixed,FebMar,NA,(Intercept),202.87499999999994,3.653755443229908,55.52506267925231,2.291674280289521e-9,8,NA,-28.88459036020955,63.7691807204191,64.00750534545861,NA,6,NA,NA,1202.875,7,640.7965842687449,0.4672791567962218
Erebia hispania,1,no mixed,FebMar,NA,scale(x),8.960854676482407,3.9060288696076233,2.2941086652497176,0.06159599095885958,8,NA,-28.88459036020955,63.7691807204191,64.00750534545861,NA,6,NA,NA,1202.875,7,640.7965842687449,0.4672791567962218
Erebia hispania,1,no mixed,FebMarApr,NA,(Intercept),202.87499999999994,3.780499903771278,53.663537935186774,2.8109630693209784e-9,8,NA,-29.157396147047365,64.31479229409473,64.55311691913424,NA,6,NA,NA,1202.875,7,686.024617075903,0.42967921265642506
Erebia hispania,1,no mixed,FebMarApr,NA,scale(x),8.592774231245514,4.041524397326851,2.1261220733763118,0.07762407578079558,8,NA,-29.157396147047365,64.31479229409473,64.55311691913424,NA,6,NA,NA,1202.875,7,686.024617075903,0.42967921265642506
Erebia hispania,1,no mixed,JunJulAug,NA,(Intercept),202.87499999999994,3.895455122067188,52.07992227936153,3.3632770591309563e-9,8,NA,-29.397030304688187,64.79406060937637,65.03238523441588,NA,6,NA,NA,1202.875,7,728.3793891858958,0.39446792959709354
Erebia hispania,1,no mixed,JunJulAug,NA,scale(x),8.233169939893013,4.164416694951166,1.9770283674721363,0.0954161218681836,8,NA,-29.397030304688187,64.79406060937637,65.03238523441588,NA,6,NA,NA,1202.875,7,728.3793891858958,0.39446792959709354
Erebia hispania,1,no mixed,Dec_preJanFeb,NA,(Intercept),202.87499999999994,3.8979822847337693,52.04615751963486,3.3763644021724533e-9,8,NA,-29.402218593497338,64.80443718699468,65.04276181203419,NA,6,NA,NA,1202.875,7,729.3247628207183,0.39368200118822094
Erebia hispania,1,no mixed,Dec_preJanFeb,NA,scale(x),8.224964065742462,4.167118345482306,1.9737774125516219,0.09584704801090609,8,NA,-29.402218593497338,64.80443718699468,65.04276181203419,NA,6,NA,NA,1202.875,7,729.3247628207183,0.39368200118822094
Erebia hispania,1,no mixed,Jan,NA,(Intercept),202.87499999999994,3.9687702761846855,51.117849077178285,3.760569081294555e-9,8,NA,-29.546196483395477,65.09239296679095,65.33071759183046,NA,6,NA,NA,1202.875,7,756.0546002460993,0.37146037597747217
Erebia hispania,1,no mixed,Jan,NA,scale(x),7.989460912923279,4.242793891512938,1.8830659978334034,0.10869201791460742,8,NA,-29.546196483395477,65.09239296679095,65.33071759183046,NA,6,NA,NA,1202.875,7,756.0546002460993,0.37146037597747217
Erebia hispania,1,no mixed,Mar,NA,(Intercept),202.87499999999994,3.995279156228815,50.7786795532695,3.91350211265168e-9,8,NA,-29.599453767987228,65.19890753597446,65.43723216101397,NA,6,NA,NA,1202.875,7,766.1882657374289,0.36303583852234955
Erebia hispania,1,no mixed,Mar,NA,scale(x),7.898342812284574,4.271133076322145,1.8492382866903798,0.11391031830964242,8,NA,-29.599453767987228,65.19890753597446,65.43723216101397,NA,6,NA,NA,1202.875,7,766.1882657374289,0.36303583852234955
Erebia hispania,1,no mixed,Dec_preJan,NA,(Intercept),202.87499999999994,4.010275935237867,50.588788222116825,4.002288815986048e-9,8,NA,-29.629426548398186,65.25885309679637,65.49717772183588,NA,6,NA,NA,1202.875,7,771.9510276839017,0.3582450149151808
Erebia hispania,1,no mixed,Dec_preJan,NA,scale(x),7.84605426145706,4.287165307452725,1.8301263652739563,0.11696765048958091,8,NA,-29.629426548398186,65.25885309679637,65.49717772183588,NA,6,NA,NA,1202.875,7,771.9510276839017,0.3582450149151808
Erebia hispania,1,no mixed,Feb,NA,(Intercept),202.87499999999994,4.015875179952719,50.518253409058524,4.035865376905372e-9,8,NA,-29.6405885522884,65.2811771045768,65.51950172961631,NA,6,NA,NA,1202.875,7,774.1081661260936,0.3564516960398265
Erebia hispania,1,no mixed,Feb,NA,scale(x),7.826391559277482,4.293151151837778,1.8229946448373295,0.11812919345506176,8,NA,-29.6405885522884,65.2811771045768,65.51950172961631,NA,6,NA,NA,1202.875,7,774.1081661260936,0.3564516960398265
Erebia hispania,1,no mixed,Aug,NA,(Intercept),202.87499999999994,4.100170122169101,49.47965424729098,4.570390029601335e-9,8,NA,-29.806773871040946,65.61354774208189,65.8518723671214,NA,6,NA,NA,1202.875,7,806.9469614749527,0.3291514401122714
Erebia hispania,1,no mixed,Aug,NA,scale(x),7.5207146176890145,4.383266235612522,1.7157786484849606,0.13702119438741708,8,NA,-29.806773871040946,65.61354774208189,65.8518723671214,NA,6,NA,NA,1202.875,7,806.9469614749527,0.3291514401122714
Erebia hispania,1,no mixed,MarAprMay,NA,(Intercept),202.87499999999994,4.1340791017626275,49.073807009038866,4.80140572037316e-9,8,NA,-29.872662906657865,65.74532581331573,65.98365043835524,NA,6,NA,NA,1202.875,7,820.3492809422638,0.31800953470455007
Erebia hispania,1,no mixed,MarAprMay,NA,scale(x),7.392329219803618,4.419516459605119,1.6726556598149016,0.14542388311189247,8,NA,-29.872662906657865,65.74532581331573,65.98365043835524,NA,6,NA,NA,1202.875,7,820.3492809422638,0.31800953470455007
Erebia hispania,1,no mixed,MarApr,NA,(Intercept),202.87499999999994,4.181159769220932,48.521226453348675,5.138204535828362e-9,8,NA,-29.963255460982225,65.92651092196445,66.16483554700396,NA,6,NA,NA,1202.875,7,839.1406567560788,0.30238748269265026
Erebia hispania,1,no mixed,MarApr,NA,scale(x),7.20847064465452,4.469847810225008,1.6126881609178665,0.15793891712472757,8,NA,-29.963255460982225,65.92651092196445,66.16483554700396,NA,6,NA,NA,1202.875,7,839.1406567560788,0.30238748269265026
Erebia hispania,1,no mixed,Nov_preDec_preJan,NA,(Intercept),202.87499999999994,4.260758572591521,47.61476073886188,5.7522926946383855e-9,8,NA,-30.11412384744871,66.22824769489742,66.46657231993693,NA,6,NA,NA,1202.875,7,871.3950534677828,0.2755730616499785
Erebia hispania,1,no mixed,Nov_preDec_preJan,NA,scale(x),6.881444475982588,4.554942510399275,1.510764287424426,0.18159615362628853,8,NA,-30.11412384744871,66.22824769489742,66.46657231993693,NA,6,NA,NA,1202.875,7,871.3950534677828,0.2755730616499785
Erebia hispania,1,no mixed,JulAugSep,NA,(Intercept),202.87499999999994,4.45573533468668,45.531205235794324,7.518895559060887e-9,8,NA,-30.47208298729531,66.94416597459062,67.18249059963013,NA,6,NA,NA,1202.875,7,952.9717138932205,0.20775499208710813
Erebia hispania,1,no mixed,JulAugSep,NA,scale(x),5.974986982732725,4.763381436725736,1.254358287720881,0.25636349869119385,8,NA,-30.47208298729531,66.94416597459062,67.18249059963013,NA,6,NA,NA,1202.875,7,952.9717138932205,0.20775499208710813
Erebia hispania,1,no mixed,AugSep,NA,(Intercept),202.87499999999994,4.586439026677847,44.23366337586547,8.939137890236791e-9,8,NA,-30.70337743690098,67.40675487380196,67.64507949884147,NA,6,NA,NA,1202.875,7,1009.7003013808147,0.1605941586774906
Erebia hispania,1,no mixed,AugSep,NA,scale(x),5.253226200824244,4.90310956090213,1.0714070602692582,0.3251790146020509,8,NA,-30.70337743690098,67.40675487380196,67.64507949884147,NA,6,NA,NA,1202.875,7,1009.7003013808147,0.1605941586774906
Erebia hispania,1,no mixed,MayJunJul,NA,(Intercept),202.87499999999994,4.705028077258372,43.11876500388826,1.0414361464883168e-8,8,NA,-30.907600066996437,67.81520013399287,68.05352475903238,NA,6,NA,NA,1202.875,7,1062.5898819739016,0.1166248513154724
Erebia hispania,1,no mixed,MayJunJul,NA,scale(x),4.476687519426115,5.029886588643595,0.8900175859896156,0.40772330436164933,8,NA,-30.907600066996437,67.81520013399287,68.05352475903238,NA,6,NA,NA,1202.875,7,1062.5898819739016,0.1166248513154724
Erebia hispania,1,no mixed,Oct_preNov_preDec_pre,NA,(Intercept),202.87499999999994,4.710971662867395,43.06436432192788,1.0493322255421507e-8,8,NA,-30.917699619354046,67.83539923870809,68.0737238637476,NA,6,NA,NA,1202.875,7,1065.2761924003007,0.11439160976801355
Erebia hispania,1,no mixed,Oct_preNov_preDec_pre,NA,scale(x),4.433618444819396,5.036240548928717,0.8803428672132215,0.4125427287674933,8,NA,-30.917699619354046,67.83539923870809,68.0737238637476,NA,6,NA,NA,1202.875,7,1065.2761924003007,0.11439160976801355
Erebia hispania,1,no mixed,May,NA,(Intercept),202.87499999999994,4.7448915326233045,42.756509522955646,1.0953544005176346e-8,8,NA,-30.97509472255755,67.9501894451151,68.18851407015461,NA,6,NA,NA,1202.875,7,1080.671791505296,0.1015926081219618
Erebia hispania,1,no mixed,May,NA,scale(x),4.178229435242769,5.072502414994604,0.823701812914211,0.4416129734208627,8,NA,-30.97509472255755,67.9501894451151,68.18851407015461,NA,6,NA,NA,1202.875,7,1080.671791505296,0.1015926081219618
Erebia hispania,1,no mixed,Oct_pre,NA,(Intercept),202.87499999999994,4.746567517270741,42.74141245475264,1.0976711890663752e-8,8,NA,-30.977919973606596,67.95583994721319,68.1941645722527,NA,6,NA,NA,1202.875,7,1081.4353534084669,0.10095782736488312
Erebia hispania,1,no mixed,Oct_pre,NA,scale(x),4.165155572322325,5.074294117947804,0.8208344797338706,0.44312339291781494,8,NA,-30.977919973606596,67.95583994721319,68.1941645722527,NA,6,NA,NA,1202.875,7,1081.4353534084669,0.10095782736488312
Erebia hispania,1,no mixed,Apr,NA,(Intercept),202.87499999999994,4.754089676319741,42.673784848974606,1.1081196765736604e-8,8,NA,-30.990587999352655,67.98117599870531,68.21950062374482,NA,6,NA,NA,1202.875,7,1084.8656952235174,0.0981060415890963
Erebia hispania,1,no mixed,Apr,NA,scale(x),-4.105906977870571,5.082335644224999,-0.8078779650328816,0.44999500085855904,8,NA,-30.990587999352655,67.98117599870531,68.21950062374482,NA,6,NA,NA,1202.875,7,1084.8656952235174,0.0981060415890963
Erebia hispania,1,no mixed,Sep,NA,(Intercept),202.87499999999994,4.760308231822436,42.61803860594365,1.1168197722902667e-8,8,NA,-31.001045508400694,68.00209101680139,68.2404156418409,NA,6,NA,NA,1202.875,7,1087.7056541739098,0.09574506563532437
Erebia hispania,1,no mixed,Sep,NA,scale(x),4.056200647088518,5.088983559691205,0.7970551681905306,0.4557933105498868,8,NA,-31.001045508400694,68.00209101680139,68.2404156418409,NA,6,NA,NA,1202.875,7,1087.7056541739098,0.09574506563532437
Erebia hispania,1,no mixed,JunJul,NA,(Intercept),202.87499999999994,4.7799217909418825,42.44316306272105,1.1446333499317405e-8,8,NA,-31.033939619684567,68.06787923936913,68.30620386440864,NA,6,NA,NA,1202.875,7,1096.6873117210107,0.08827824028181597
Erebia hispania,1,no mixed,JunJul,NA,scale(x),3.894826023603782,5.109951336365548,0.7622041321383651,0.4748243471018664,8,NA,-31.033939619684567,68.06787923936913,68.30620386440864,NA,6,NA,NA,1202.875,7,1096.6873117210107,0.08827824028181597
Erebia hispania,1,no mixed,Nov_preDec_pre,NA,(Intercept),202.87499999999994,4.783307993588195,42.41311666987461,1.149493078302563e-8,8,NA,-31.039604990675954,68.07920998135191,68.31753460639142,NA,6,NA,NA,1202.875,7,1098.2416973531867,0.08698601487836544
Erebia hispania,1,no mixed,Nov_preDec_pre,NA,scale(x),3.8662145134266117,5.113571339264031,0.7560693411550322,0.4782309508532354,8,NA,-31.039604990675954,68.07920998135191,68.31753460639142,NA,6,NA,NA,1202.875,7,1098.2416973531867,0.08698601487836544
Erebia hispania,1,no mixed,Oct_preNov_pre,NA,(Intercept),202.87499999999994,4.8308555619694165,41.99566668834392,1.2195647983460725e-8,8,NA,-31.11873483823959,68.23746967647918,68.47579430151869,NA,6,NA,NA,1202.875,7,1120.183942109321,0.06874451450955421
Erebia hispania,1,no mixed,Oct_preNov_pre,NA,scale(x),3.4370057128403113,5.164401827965956,0.6655186461728144,0.5304561214422232,8,NA,-31.11873483823959,68.23746967647918,68.47579430151869,NA,6,NA,NA,1202.875,7,1120.183942109321,0.06874451450955421
Erebia hispania,1,no mixed,MayJun,NA,(Intercept),202.87499999999994,4.857109440135719,41.76866972022173,1.2597540669400781e-8,8,NA,-31.162094107070587,68.32418821414117,68.56251283918068,NA,6,NA,NA,1202.875,7,1132.392581445865,0.05859496502474115
Erebia hispania,1,no mixed,MayJun,NA,scale(x),3.173155674766822,5.192468404300931,0.6111073631451452,0.5635480599255809,8,NA,-31.162094107070587,68.32418821414117,68.56251283918068,NA,6,NA,NA,1202.875,7,1132.392581445865,0.05859496502474115
Erebia hispania,1,no mixed,Nov_pre,NA,(Intercept),202.87499999999994,4.916641601221651,41.2629222251203,1.3549815202222647e-8,8,NA,-31.25955171093449,68.51910342186898,68.75742804690849,NA,6,NA,NA,1202.875,7,1160.3215024734436,0.035376491760620854
Erebia hispania,1,no mixed,Nov_pre,NA,scale(x),2.465577229620362,5.256110961523157,0.4690877433276005,0.6555670354405889,8,NA,-31.25955171093449,68.51910342186898,68.75742804690849,NA,6,NA,NA,1202.875,7,1160.3215024734436,0.035376491760620854
Erebia hispania,1,no mixed,Dec_pre,NA,(Intercept),202.87499999999994,4.931598362584448,41.137778278781305,1.379824543810175e-8,8,NA,-31.283851318445528,68.56770263689106,68.80602726193057,NA,6,NA,NA,1202.875,7,1167.3917956725895,0.029498663059261965
Erebia hispania,1,no mixed,Dec_pre,NA,scale(x),2.251450463507969,5.272100411990392,0.4270499966934378,0.6842424855182152,8,NA,-31.283851318445528,68.56770263689106,68.80602726193057,NA,6,NA,NA,1202.875,7,1167.3917956725895,0.029498663059261965
Erebia hispania,1,no mixed,AprMay,NA,(Intercept),202.87499999999994,4.9861307710257865,40.68786185450625,1.4736355345155602e-8,8,NA,-31.37182784174948,68.74365568349896,68.98198030853847,NA,6,NA,NA,1202.875,7,1193.3520031569703,0.007916863217731884
Erebia hispania,1,no mixed,AprMay,NA,scale(x),-1.166373919647044,5.330398008808425,-0.21881554017535346,0.8340470110720668,8,NA,-31.37182784174948,68.74365568349896,68.98198030853847,NA,6,NA,NA,1202.875,7,1193.3520031569703,0.007916863217731884
Erebia hispania,1,no mixed,AprMayJun,NA,(Intercept),202.87499999999994,4.989895111906827,40.6571672249988,1.4803021841578562e-8,8,NA,-31.377865261626084,68.75573052325217,68.99405514829168,NA,6,NA,NA,1202.875,7,1195.1545549359191,0.006418326978349653
Erebia hispania,1,no mixed,AprMayJun,NA,scale(x),-1.0502003253856627,5.3344222584838175,-0.19687236489676713,0.8504268976535349,8,NA,-31.377865261626084,68.75573052325217,68.99405514829168,NA,6,NA,NA,1202.875,7,1195.1545549359191,0.006418326978349653
Erebia hispania,1,no mixed,Jun,NA,(Intercept),202.87499999999994,5.0058883205224936,40.52727248594006,1.5089065494410433e-8,8,NA,-31.40346521163903,68.80693042327806,69.04525504831757,NA,6,NA,NA,1202.875,7,1202.828058122089,3.902473483241575e-5
Erebia hispania,1,no mixed,Jun,NA,scale(x),0.08189006385851852,5.351519717670969,0.015302207256774874,0.988287220874754,8,NA,-31.40346521163903,68.80693042327806,69.04525504831757,NA,6,NA,NA,1202.875,7,1202.828058122089,3.902473483241575e-5
Euphydryas aurinia,3,mixed,FebMarApr,fixed,(Intercept),176.7801196979043,3.5684678172484725,49.53950231621077,0,27,6.374570285523503,-87.17119253681167,182.34238507362335,187.52573253764066,174.34238507362335,23,0.21559652074393357,0.5704832357005689,NA,NA,NA,NA
Euphydryas aurinia,3,mixed,FebMarApr,fixed,scale(x),4.516289035839582,1.253483013952549,3.602991812069779,3e-4,27,6.374570285523503,-87.17119253681167,182.34238507362335,187.52573253764066,174.34238507362335,23,0.21559652074393357,0.5704832357005689,NA,NA,NA,NA
Euphydryas aurinia,3,mixed,MarAprMay,fixed,(Intercept),176.80366830131635,3.665592980571961,48.23330610856003,0,27,6.419231403708842,-87.38706607882155,182.7741321576431,187.9574796216604,174.7741321576431,23,0.20361072738281205,0.5728340250256536,NA,NA,NA,NA
Euphydryas aurinia,3,mixed,MarAprMay,fixed,scale(x),4.431849797663659,1.260243670873775,3.516661023650203,4e-4,27,6.419231403708842,-87.38706607882155,182.7741321576431,187.9574796216604,174.7741321576431,23,0.20361072738281205,0.5728340250256536,NA,NA,NA,NA
Euphydryas aurinia,3,mixed,MarApr,fixed,(Intercept),176.76419297694565,3.5343203280487523,50.01363107189965,0,27,6.612172208956202,-87.9926061994272,183.9852123988544,189.16855986287172,175.9852123988544,23,0.18933628892143334,0.534980077754403,NA,NA,NA,NA
Euphydryas aurinia,3,mixed,MarApr,fixed,scale(x),4.2191533107010075,1.3016523878955004,3.2413825303409123,0.0012,27,6.612172208956202,-87.9926061994272,183.9852123988544,189.16855986287172,175.9852123988544,23,0.18933628892143334,0.534980077754403,NA,NA,NA,NA
