species,nsites,model_type,Model,effect,term,estimate,std.error,statistic,p_value,nobs,sigma,logLik,AIC,BIC,REMLcrit,df.residual,r2.R2m,r2.R2c,null.deviance,df.null,deviance,r2
Hipparchia fidia,3,mixed,Dec_preJanFeb,fixed,(Intercept),1.955874184730853e-15,0.22238680398829797,8.794920155576188e-15,1,17,0.9169242825872834,-22.786023317373704,53.57204663474741,56.90490001097227,45.57204663474741,13,0.20122309706254565,0.20122309706254565,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Dec_preJanFeb,fixed,scale(x),0.4602138022177123,0.22923107064682086,2.0076414637820603,0.0447,17,0.9169242825872834,-22.786023317373704,53.57204663474741,56.90490001097227,45.57204663474741,13,0.20122309706254565,0.20122309706254565,NA,NA,NA,NA
Hipparchia fidia,3,mixed,MayJun,fixed,(Intercept),1.871512760146626e-15,0.22279580201324378,8.400125779907544e-15,1,17,0.9186106246448039,-22.81358491577197,53.62716983154394,56.9600232077688,45.62716983154394,13,0.19842961682184296,0.19842961682184296,NA,NA,NA,NA
Hipparchia fidia,3,mixed,MayJun,fixed,scale(x),0.4570501753326194,0.22965265616120098,1.9901802268370037,0.0466,17,0.9186106246448039,-22.81358491577197,53.62716983154394,56.9600232077688,45.62716983154394,13,0.19842961682184296,0.19842961682184296,NA,NA,NA,NA
Hipparchia fidia,3,mixed,AprMayJun,fixed,(Intercept),1.8367877331583762e-15,0.2265444257177074,8.107847841937907e-15,1,17,0.9340665961290016,-23.063865912770282,54.127731825540565,57.460585201765426,46.127731825540565,13,0.17263578560169524,0.17263578560169524,NA,NA,NA,NA
Hipparchia fidia,3,mixed,AprMayJun,fixed,scale(x),0.42667273099089914,0.23351664903225045,1.8271619293919055,0.0677,17,0.9340665961290016,-23.063865912770282,54.127731825540565,57.460585201765426,46.127731825540565,13,0.17263578560169524,0.17263578560169524,NA,NA,NA,NA
Hipparchia fidia,3,mixed,FebMarApr,fixed,(Intercept),1.817730822353106e-15,0.22878306181567565,7.945215908586811e-15,1,17,0.9432967292182453,-23.21136332049798,54.42272664099596,57.75558001722082,46.42272664099596,13,0.15706922759003883,0.15706922759003883,NA,NA,NA,NA
Hipparchia fidia,3,mixed,FebMarApr,fixed,scale(x),0.4071907729870309,0.23582418230456131,1.726670984323201,0.0842,17,0.9432967292182453,-23.21136332049798,54.42272664099596,57.75558001722082,46.42272664099596,13,0.15706922759003883,0.15706922759003883,NA,NA,NA,NA
Hipparchia fidia,3,mixed,MarApr,fixed,(Intercept),1.812865678434486e-15,0.22948085572042504,7.899855840885864e-15,1,17,0.9461738071924392,-23.25704405712242,54.51408811424484,57.8469414904697,46.51408811424484,13,0.15219234275735188,0.15219234275735188,NA,NA,NA,NA
Hipparchia fidia,3,mixed,MarApr,fixed,scale(x),0.40088393728301197,0.2365434517981098,1.694758126828922,0.0901,17,0.9461738071924392,-23.25704405712242,54.51408811424484,57.8469414904697,46.51408811424484,13,0.15219234275735188,0.15219234275735188,NA,NA,NA,NA
Hipparchia fidia,3,mixed,May,fixed,(Intercept),1.8399152126323032e-15,0.23397841613285628,7.86361085369333e-15,1,17,0.9647177238304897,-23.548183012232194,55.09636602446439,58.42921940068925,47.09636602446439,13,0.12047925218429946,0.12047925218429946,NA,NA,NA,NA
Hipparchia fidia,3,mixed,May,fixed,scale(x),0.3570535411452484,0.24117943095762248,1.480447730254352,0.1388,17,0.9647177238304897,-23.548183012232194,55.09636602446439,58.42921940068925,47.09636602446439,13,0.12047925218429946,0.12047925218429946,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Mar,fixed,(Intercept),1.871630370198897e-15,0.23436757896584579,7.985875770264488e-15,1,17,0.96632228329647,-23.57311092407263,55.14622184814526,58.47907522437012,47.14622184814526,13,0.11771257324706107,0.11771257324706107,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Mar,fixed,scale(x),0.35296234502337975,0.2415805708241175,1.4610543547409434,0.144,17,0.96632228329647,-23.57311092407263,55.14622184814526,58.47907522437012,47.14622184814526,13,0.11771257324706107,0.11771257324706107,NA,NA,NA,NA
Hipparchia fidia,3,mixed,FebMar,fixed,(Intercept),1.814163054085906e-15,0.2345600734963566,7.734321647516389e-15,1,17,0.9671159585781198,-23.58542590743813,55.17085181487626,58.50370519110112,47.17085181487626,13,0.11634274534440442,0.11634274534440442,NA,NA,NA,NA
Hipparchia fidia,3,mixed,FebMar,fixed,scale(x),0.3509185126166106,0.24177898964452996,1.4514020144287167,0.1467,17,0.9671159585781198,-23.58542590743813,55.17085181487626,58.50370519110112,47.17085181487626,13,0.11634274534440442,0.11634274534440442,NA,NA,NA,NA
Hipparchia fidia,3,mixed,AprMay,fixed,(Intercept),1.808175565548452e-15,0.23486524491630822,7.698778787780101e-15,1,17,0.9683742125765001,-23.604928783676748,55.209857567353495,58.542710943578356,47.209857567353495,13,0.11416929192546477,0.11416929192546477,NA,NA,NA,NA
Hipparchia fidia,3,mixed,AprMay,fixed,scale(x),0.34765021629619425,0.24209355314412503,1.4360160020007984,0.151,17,0.9683742125765001,-23.604928783676748,55.209857567353495,58.542710943578356,47.209857567353495,13,0.11416929192546477,0.11416929192546477,NA,NA,NA,NA
Hipparchia fidia,3,mixed,AugSep,fixed,(Intercept),1.8790248858879843e-15,0.23750201572917962,7.911616581943503e-15,1,17,0.9792458971485146,-23.772391587699182,55.544783175398365,58.877636551623226,47.544783175398365,13,0.0952986306285741,0.0952986306285741,NA,NA,NA,NA
Hipparchia fidia,3,mixed,AugSep,fixed,scale(x),0.31782091004280727,0.24481147428712866,1.2982271806020376,0.1942,17,0.9792458971485146,-23.772391587699182,55.544783175398365,58.877636551623226,47.544783175398365,13,0.0952986306285741,0.0952986306285741,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Sep,fixed,(Intercept),1.8210965468600115e-15,0.23774311357593855,7.659933949162853e-15,1,17,0.9802399690368107,-23.78761096729356,55.57522193458712,58.90807531081198,47.57522193458712,13,0.09356501225497198,0.09356501225497198,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Sep,fixed,scale(x),0.31493491852888095,0.24505999225920272,1.2851339609762606,0.1987,17,0.9802399690368107,-23.78761096729356,55.57522193458712,58.90807531081198,47.57522193458712,13,0.09356501225497198,0.09356501225497198,NA,NA,NA,NA
Hipparchia fidia,3,mixed,JulAugSep,fixed,(Intercept),1.87590994383478e-15,0.23827521763420642,7.872870550535497e-15,1,17,0.9824338902728689,-23.82114565986779,55.64229131973558,58.97514469596044,47.64229131973558,13,0.08973409632498855,0.08973409632498855,NA,NA,NA,NA
Hipparchia fidia,3,mixed,JulAugSep,fixed,scale(x),0.3084593539522012,0.24560847256821722,1.2558986696459637,0.2092,17,0.9824338902728689,-23.82114565986779,55.64229131973558,58.97514469596044,47.64229131973558,13,0.08973409632498855,0.08973409632498855,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Nov_preDec_preJan,fixed,(Intercept),1.8500250763803053e-15,0.24472097405595744,7.559732399386748e-15,1,17,1.0090104248367517,-24.22153012874108,56.44306025748216,59.77591363370702,48.44306025748216,13,0.04280556297988974,0.04280556297988974,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Nov_preDec_preJan,fixed,scale(x),0.21337605280369554,0.25225260620918794,0.8458824509695932,0.3976,17,1.0090104248367517,-24.22153012874108,56.44306025748216,59.77591363370702,48.44306025748216,13,0.04280556297988974,0.04280556297988974,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Dec_pre,fixed,(Intercept),1.8300888142684084e-15,0.24472924195854462,7.478014476825014e-15,1,17,1.009044514272421,-24.222036895455084,56.44407379091017,59.77692716713503,48.44407379091017,13,0.04274475385406543,0.04274475385406543,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Dec_pre,fixed,scale(x),-0.2132248700390933,0.2522611285681053,-0.8452545631957203,0.398,17,1.009044514272421,-24.222036895455084,56.44407379091017,59.77692716713503,48.44407379091017,13,0.04274475385406543,0.04274475385406543,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Apr,fixed,(Intercept),1.838910946802916e-15,0.24690271770728459,7.447916992890439e-15,1,17,1.0180059843591942,-24.354665981064535,56.70933196212907,60.04218533835393,48.70933196212907,13,0.02670511031328427,0.02670511031328427,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Apr,fixed,scale(x),0.16862629486771566,0.25450149608979855,0.6625748667827768,0.5076,17,1.0180059843591942,-24.354665981064535,56.70933196212907,60.04218533835393,48.70933196212907,13,0.02670511031328427,0.02670511031328427,NA,NA,NA,NA
Hipparchia fidia,3,mixed,JulAug,fixed,(Intercept),1.845701801882172e-15,0.247479425964206,7.458000982065975e-15,1,17,1.020383813417647,-24.389661693949456,56.77932338789891,60.112176764123774,48.77932338789891,13,0.02243113620029951,0.02243113620029951,NA,NA,NA,NA
Hipparchia fidia,3,mixed,JulAug,fixed,scale(x),0.15456655114563744,0.25509595335441176,0.6059153393581823,0.5446,17,1.020383813417647,-24.389661693949456,56.77932338789891,60.112176764123774,48.77932338789891,13,0.02243113620029951,0.02243113620029951,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Aug,fixed,(Intercept),1.832783363296249e-15,0.24761398681132452,7.401776397602219e-15,1,17,1.0209386220033894,-24.397815358306097,56.795630716612195,60.128484092837056,48.795630716612195,13,0.021432823954345172,0.021432823954345172,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Aug,fixed,scale(x),0.15109288358641054,0.2552346555008474,0.5919763650038853,0.5539,17,1.0209386220033894,-24.397815358306097,56.795630716612195,60.128484092837056,48.795630716612195,13,0.021432823954345172,0.021432823954345172,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Jul,fixed,(Intercept),1.8462043728830475e-15,0.24880250948103688,7.420360738056627e-15,1,17,1.0258390265090545,-24.46964163419861,56.93928326839722,60.27213664462208,48.93928326839722,13,0.012597350478278445,0.012597350478278445,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Jul,fixed,scale(x),0.11587017933994505,0.25645975662726367,0.45180647780286926,0.6514,17,1.0258390265090545,-24.46964163419861,56.93928326839722,60.27213664462208,48.93928326839722,13,0.012597350478278445,0.012597350478278445,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Nov_preDec_pre,fixed,(Intercept),1.8491862772418313e-15,0.24933315569138567,7.416527786343338e-15,1,17,1.0280269368841564,-24.501599579483795,57.00319915896759,60.33605253519245,49.00319915896759,13,0.008642237421544349,0.008642237421544349,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Nov_preDec_pre,fixed,scale(x),-0.09598478252068245,0.2570067342210391,-0.37347185789353893,0.7088,17,1.0280269368841564,-24.501599579483795,57.00319915896759,60.33605253519245,49.00319915896759,13,0.008642237421544349,0.008642237421544349,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Feb,fixed,(Intercept),1.8412093750984064e-15,0.2498818383637555,7.368320111436589e-15,1,17,1.0302892134972832,-24.53457232067788,57.06914464135576,60.401998017580624,49.06914464135576,13,0.004546028606636279,0.004546028606636279,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Feb,fixed,scale(x),0.06962490945561664,0.25757230337432085,0.27031209700537245,0.7869,17,1.0302892134972832,-24.53457232067788,57.06914464135576,60.401998017580624,49.06914464135576,13,0.004546028606636279,0.004546028606636279,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Oct_preNov_preDec_pre,fixed,(Intercept),1.838179954371244e-15,0.250242044837007,7.345607951567558e-15,1,17,1.0317743828335304,-24.55617935931182,57.11235871862364,60.4452120948485,49.11235871862364,13,0.0018532178347963008,0.0018532178347963008,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Oct_preNov_preDec_pre,fixed,scale(x),-0.044458086952285425,0.2579435957083826,-0.17235584713856353,0.8632,17,1.0317743828335304,-24.55617935931182,57.11235871862364,60.4452120948485,49.11235871862364,13,0.0018532178347963008,0.0018532178347963008,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Oct_pre,fixed,(Intercept),1.838355418617743e-15,0.25026637356745535,7.345594985105913e-15,1,17,1.0318746927589062,-24.55763760034671,57.11527520069342,60.44812857691828,49.11527520069342,13,0.001671237548130346,0.001671237548130346,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Oct_pre,fixed,scale(x),0.04221912825936525,0.2579686731897266,0.1636599038842,0.87,17,1.0318746927589062,-24.55763760034671,57.11527520069342,60.44812857691828,49.11527520069342,13,0.001671237548130346,0.001671237548130346,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Nov_pre,fixed,(Intercept),1.8425835399465924e-15,0.25042074585754925,7.3579508504249e-15,1,17,1.0325111860166318,-24.566887226849758,57.133774453699516,60.46662782992438,49.133774453699516,13,5.162147132703823e-4,5.162147132703823e-4,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Nov_pre,fixed,scale(x),-0.023465082114072187,0.25812779650415796,-0.09090490226880393,0.9276,17,1.0325111860166318,-24.566887226849758,57.133774453699516,60.46662782992438,49.133774453699516,13,5.162147132703823e-4,5.162147132703823e-4,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Oct_preNov_pre,fixed,(Intercept),1.8410316913177554e-15,0.25048156104383507,7.34996893042985e-15,1,17,1.0327619334533298,-24.570529565031073,57.141059130062146,60.47391250628701,49.141059130062146,13,6.104510074308382e-5,6.104510074308382e-5,NA,NA,NA,NA
Hipparchia fidia,3,mixed,Oct_preNov_pre,fixed,scale(x),0.00806935617823203,0.25819048336333245,0.031253499637616845,0.9751,17,1.0327619334533298,-24.570529565031073,57.141059130062146,60.47391250628701,49.141059130062146,13,6.104510074308382e-5,6.104510074308382e-5,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JanFebMar,fixed,(Intercept),-0.10145615117826419,0.3944943524381199,-0.2571802373119613,0.797,25,0.5714031952867725,-25.40532590513901,58.81065181027802,63.68615510975082,50.81065181027802,21,0.36271080040222714,0.723470645637117,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JanFebMar,fixed,scale(x),0.6544135584213798,0.11665244756400539,5.609942800919915,0,25,0.5714031952867725,-25.40532590513901,58.81065181027802,63.68615510975082,50.81065181027802,21,0.36271080040222714,0.723470645637117,NA,NA,NA,NA
Hipparchia hermione,3,mixed,FebMar,fixed,(Intercept),-0.09053115472975772,0.3671699486868268,-0.24656471765606064,0.8052,25,0.5966736382101118,-26.169336040426426,60.33867208085285,65.21417538032566,52.33867208085285,21,0.3629388289236656,0.6831815181443398,NA,NA,NA,NA
Hipparchia hermione,3,mixed,FebMar,fixed,scale(x),0.6386285253698956,0.12197928991329608,5.235548803602957,0,25,0.5966736382101118,-26.169336040426426,60.33867208085285,65.21417538032566,52.33867208085285,21,0.3629388289236656,0.6831815181443398,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JulAug,fixed,(Intercept),-0.10260304834405154,0.40168282819369355,-0.2554329962409441,0.7984,25,0.5924172801854769,-26.199557043500718,60.399114087001436,65.27461738647423,52.399114087001436,21,0.339205966877929,0.706821214409176,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JulAug,fixed,scale(x),0.6372255616597087,0.12098422784798397,5.267013502457354,0,25,0.5924172801854769,-26.199557043500718,60.399114087001436,65.27461738647423,52.399114087001436,21,0.339205966877929,0.706821214409176,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Mar,fixed,(Intercept),-0.09803557962243602,0.38965652522899213,-0.25159486182047835,0.8014,25,0.6039496525361147,-26.54397354116466,61.08794708232932,65.96345038180212,53.08794708232932,21,0.33798520915111274,0.6882462729646155,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Mar,fixed,scale(x),0.6288452086218148,0.12330671403280415,5.099845645505716,0,25,0.6039496525361147,-26.54397354116466,61.08794708232932,65.96345038180212,53.08794708232932,21,0.33798520915111274,0.6882462729646155,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Aug,fixed,(Intercept),-0.09558817788022814,0.3835150907335031,-0.24924228587044162,0.8032,25,0.6165066280773629,-26.944390700861327,61.88878140172265,66.76428470119545,53.88878140172265,21,0.33111738842422594,0.6714296966431806,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Aug,fixed,scale(x),0.618891602172856,0.1258722226482154,4.916824293335306,0,25,0.6165066280773629,-26.944390700861327,61.88878140172265,66.76428470119545,53.88878140172265,21,0.33111738842422594,0.6714296966431806,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Apr,fixed,(Intercept),-0.08105373533865681,0.343224842898187,-0.23615346329315767,0.8133,25,0.6457151589060391,-27.690710977155437,63.38142195431087,68.25692525378368,55.38142195431087,21,0.3354147760670797,0.6142017025109613,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Apr,fixed,scale(x),-0.6020768434170539,0.13237988662405123,-4.548099101541809,0,25,0.6457151589060391,-27.690710977155437,63.38142195431087,68.25692525378368,55.38142195431087,21,0.3354147760670797,0.6142017025109613,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Jul,fixed,(Intercept),-0.10837466288805594,0.42334065489980605,-0.25599871317274137,0.798,25,0.6345117454690941,-27.743431336416936,63.48686267283387,68.36236597230668,55.48686267283387,21,0.28766625851987854,0.6776917378481242,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Jul,fixed,scale(x),0.5994437119654895,0.1299298017905614,4.613596755359904,0,25,0.6345117454690941,-27.743431336416936,63.48686267283387,68.36236597230668,55.48686267283387,21,0.28766625851987854,0.6776917378481242,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Nov_preDec_preJan,fixed,(Intercept),-0.11112033589712499,0.4300262767156651,-0.25840359511471933,0.7961,25,0.6509097663467347,-28.30611311993995,64.6122262398799,69.4877295393527,56.6122262398799,21,0.2702093111017453,0.665853789735999,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Nov_preDec_preJan,fixed,scale(x),0.5853325463888728,0.13388467759034625,4.371915867623362,0,25,0.6509097663467347,-28.30611311993995,64.6122262398799,69.4877295393527,56.6122262398799,21,0.2702093111017453,0.665853789735999,NA,NA,NA,NA
Hipparchia hermione,3,mixed,FebMarApr,fixed,(Intercept),-0.09087085762573692,0.378138774805877,-0.24031086913101357,0.8101,25,0.6806903385995877,-28.99566110359509,65.99132220719018,70.86682550666298,57.99132220719018,21,0.2719676418528425,0.5957142479684446,NA,NA,NA,NA
Hipparchia hermione,3,mixed,FebMarApr,fixed,scale(x),0.5582953186485629,0.1390543152580978,4.014944215232116,1e-4,25,0.6806903385995877,-28.99566110359509,65.99132220719018,70.86682550666298,57.99132220719018,21,0.2719676418528425,0.5957142479684446,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Nov_preDec_pre,fixed,(Intercept),-0.10058780380403758,0.40407113449580906,-0.2489358808803524,0.8034,25,0.6941425580497483,-29.53789356949021,67.07578713898042,71.95129043845321,59.07578713898042,21,0.24207730342560418,0.5992917033568318,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Nov_preDec_pre,fixed,scale(x),0.5395249598791011,0.14198154194850598,3.7999654918156653,1e-4,25,0.6941425580497483,-29.53789356949021,67.07578713898042,71.95129043845321,59.07578713898042,21,0.24207730342560418,0.5992917033568318,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Dec_preJan,fixed,(Intercept),-0.1092046161003638,0.4308758163958598,-0.2534480050744689,0.79990000000000006,25,0.6996429951478638,-29.826208691977108,67.65241738395422,72.52792068342701,59.652417383954216,21,0.2231679575213918,0.6140071759485042,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Dec_preJan,fixed,scale(x),0.5319891737246001,0.14392797279785174,3.696218069240676,2e-4,25,0.6996429951478638,-29.826208691977108,67.65241738395422,72.52792068342701,59.652417383954216,21,0.2231679575213918,0.6140071759485042,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JunJulAug,fixed,(Intercept),-0.10554932631466661,0.42154118759486114,-0.25038911836085864,0.8023,25,0.7138462007853549,-30.20671808320727,68.41343616641454,73.28893946588734,60.41343616641454,21,0.21319060865625608,0.5904102566831698,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JunJulAug,fixed,scale(x),0.5150082081369636,0.14653191824011524,3.514648646672617,4e-4,25,0.7138462007853549,-30.20671808320727,68.41343616641454,73.28893946588734,60.41343616641454,21,0.21319060865625608,0.5904102566831698,NA,NA,NA,NA
Hipparchia hermione,3,mixed,MarApr,fixed,(Intercept),-0.09598319423471532,0.39944370467320345,-0.24029216911364765,0.8101,25,0.7386155283690257,-30.820467759186567,69.64093551837314,74.51643881784594,61.640935518373134,21,0.19729434084233488,0.5419426076571512,NA,NA,NA,NA
Hipparchia hermione,3,mixed,MarApr,fixed,scale(x),0.4847477475700979,0.1508822667676611,3.212754937706138,0.0013,25,0.7386155283690257,-30.820467759186567,69.64093551837314,74.51643881784594,61.640935518373134,21,0.19729434084233488,0.5419426076571512,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Dec_preJanFeb,fixed,(Intercept),-0.09415070361368977,0.39254991745147844,-0.23984390119080173,0.8105,25,0.7434896940898619,-30.924186726821993,69.84837345364399,74.72387675311678,61.84837345364399,21,0.19555953925230057,0.5299418086380864,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Dec_preJanFeb,fixed,scale(x),0.47955524241808756,0.15182791761145784,3.1585445546669177,0.0016,25,0.7434896940898619,-30.924186726821993,69.84837345364399,74.72387675311678,61.84837345364399,21,0.19555953925230057,0.5299418086380864,NA,NA,NA,NA
Hipparchia hermione,3,mixed,MarAprMay,fixed,(Intercept),-0.09194399834916264,0.3920130943560774,-0.23454318152354145,0.8146,25,0.7661309452198021,-31.55132021269256,71.10264042538512,75.97814372485792,63.10264042538512,21,0.17035709634186993,0.5003885140775969,NA,NA,NA,NA
Hipparchia hermione,3,mixed,MarAprMay,fixed,scale(x),0.44737005609759967,0.15648434969790603,2.85888050122105,0.0043,25,0.7661309452198021,-31.55132021269256,71.10264042538512,75.97814372485792,63.10264042538512,21,0.17035709634186993,0.5003885140775969,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Oct_preNov_preDec_pre,fixed,(Intercept),-0.09770547744608876,0.40640838882533925,-0.2404120587384807,0.81,25,0.7686146286028441,-31.689583846383726,71.37916769276745,76.25467099224025,63.37916769276745,21,0.16090006400377174,0.5103828375539183,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Oct_preNov_preDec_pre,fixed,scale(x),0.4406141478774546,0.15725661098705787,2.8018799662019735,0.0051,25,0.7686146286028441,-31.689583846383726,71.37916769276745,76.25467099224025,63.37916769276745,21,0.16090006400377174,0.5103828375539183,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Jan,fixed,(Intercept),-0.10686628841679369,0.4316180739648507,-0.2475945630244772,0.8044,25,0.7669751991357039,-31.753927292522718,71.50785458504544,76.38335788451823,63.507854585045436,21,0.15411120761091388,0.5364786519666405,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Jan,fixed,scale(x),0.4422456422444626,0.15864129582294065,2.7877082064310192,0.0053,25,0.7669751991357039,-31.753927292522718,71.50785458504544,76.38335788451823,63.507854585045436,21,0.15411120761091388,0.5364786519666405,NA,NA,NA,NA
Hipparchia hermione,3,mixed,AprMayJun,fixed,(Intercept),-0.08421892977208413,0.3694348776725108,-0.22796691612517656,0.8197,25,0.7819260971270268,-31.861321325235743,71.72264265047149,76.59814594994428,63.722642650471485,21,0.16369776838578076,0.45869634082235244,NA,NA,NA,NA
Hipparchia hermione,3,mixed,AprMayJun,fixed,scale(x),-0.42999816886192344,0.1597528318021072,-2.691646614406065,0.0071,25,0.7819260971270268,-31.861321325235743,71.72264265047149,76.59814594994428,63.722642650471485,21,0.16369776838578076,0.45869634082235244,NA,NA,NA,NA
Hipparchia hermione,3,mixed,AprMay,fixed,(Intercept),-0.0860546908790367,0.3743348191801965,-0.22988695272189433,0.8182,25,0.784145771436984,-31.947422018469748,71.8948440369395,76.7703473364123,63.894844036939496,21,0.1583422985761825,0.4601136409161709,NA,NA,NA,NA
Hipparchia hermione,3,mixed,AprMay,fixed,scale(x),-0.4246626837783576,0.16016362681411134,-2.6514302418440385,0.008,25,0.784145771436984,-31.947422018469748,71.8948440369395,76.7703473364123,63.894844036939496,21,0.1583422985761825,0.4601136409161709,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JanFeb,fixed,(Intercept),-0.09174471409043888,0.39064483142462725,-0.2348545448709988,0.8143,25,0.7846763759128302,-32.046597647110154,72.09319529422031,76.9686985936931,64.09319529422031,21,0.14953254580132258,0.4746068467645543,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JanFeb,fixed,scale(x),0.4186163982929098,0.16029223641194035,2.611582492473894,0.009,25,0.7846763759128302,-32.046597647110154,72.09319529422031,76.9686985936931,64.09319529422031,21,0.14953254580132258,0.4746068467645543,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Dec_pre,fixed,(Intercept),-0.08796064638758397,0.38725837142073605,-0.2271368493982001,0.8203,25,0.82123344039732,-32.986225729205565,73.97245145841113,78.84795475788393,65.97245145841113,21,0.1068512647783691,0.4209396704131314,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Dec_pre,fixed,scale(x),0.3527723615754459,0.16767334989497143,2.1039262458608854,0.0354,25,0.82123344039732,-32.986225729205565,73.97245145841113,78.84795475788393,65.97245145841113,21,0.1068512647783691,0.4209396704131314,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Nov_pre,fixed,(Intercept),-0.09124004828163089,0.39384208217812466,-0.23166658011005883,0.8168,25,0.8204266953566431,-32.99736760082977,73.99473520165954,78.87023850113233,65.99473520165954,21,0.10540217475663,0.42895301963247146,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Nov_pre,fixed,scale(x),0.3524752679430278,0.16781519044589174,2.100377605903773,0.0357,25,0.8204266953566431,-32.99736760082977,73.99473520165954,78.87023850113233,65.99473520165954,21,0.10540217475663,0.42895301963247146,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Oct_preNov_pre,fixed,(Intercept),-0.09089078788115082,0.39673242168731043,-0.22909846262271835,0.8188,25,0.8405216239054972,-33.52041704960397,75.04083409920794,79.91633739868074,67.04083409920794,21,0.07929259530927489,0.40355873318102264,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Oct_preNov_pre,fixed,scale(x),0.30646534049801777,0.17189345232432615,1.7828796638500417,0.0746,25,0.8405216239054972,-33.52041704960397,75.04083409920794,79.91633739868074,67.04083409920794,21,0.07929259530927489,0.40355873318102264,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Feb,fixed,(Intercept),-0.07762034961997462,0.3665192165116506,-0.21177702593257425,0.8323,25,0.8758033756927711,-34.22340744657002,76.44681489314004,81.32231819261284,68.44681489314004,21,0.045233687567392676,0.31851506789724865,NA,NA,NA,NA
Hipparchia hermione,3,mixed,Feb,fixed,scale(x),0.22563656671148613,0.17962144919192607,1.2561783001226805,0.2091,25,0.8758033756927711,-34.22340744657002,76.44681489314004,81.32231819261284,68.44681489314004,21,0.045233687567392676,0.31851506789724865,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JunJul,fixed,(Intercept),-0.0903309896888549,0.3998049201109078,-0.22593766395820405,0.8212,25,0.8744356988702484,-34.361030056174805,76.72206011234961,81.5975634118224,68.72206011234961,21,0.03532780693314725,0.3579427526332505,NA,NA,NA,NA
Hipparchia hermione,3,mixed,JunJul,fixed,scale(x),0.20511590723970574,0.1798356391199207,1.140574294636489,0.254,25,0.8744356988702484,-34.361030056174805,76.72206011234961,81.5975634118224,68.72206011234961,21,0.03532780693314725,0.3579427526332505,NA,NA,NA,NA
